id_pedido,id_cliente,id_loja,id_funcionario,data_pedido,status,canal,valor_total,desconto,loja_nome,loja_tipo,loja_cidade,loja_estado,id_item,id_produto,quantidade,preco_venda,preco_custo,sku,produto_nome,id_categoria,categoria_nome,categoria_pai,subtotal,lucro_bruto,margem_pct,ano,mes,trimestre,dia_semana
32568,1912,4,44,2021-04-29 18:42:32,Cancelado,Loja Física,59.59,0.0,Loja Campinas,Física,Campinas,SP,98835,125,1,59.99,39.33,73005,Cartão Micro SD 64GB Kingston Neo 95MB/s C10,4,Armazenamento Portátil,Armazenamento Portátil,59.99,20.66,34.44,2021,4,2,Quinta
3075,3205,4,47,2021-04-30 18:42:32,Cancelado,Loja Física,183.51,0.0,Loja Campinas,Física,Campinas,SP,9378,75,3,27.99,17.47,61001,Teclado USB Satellite AK-910 ABNT2 Preto,27,Teclados,Periféricos,83.97,31.56,37.58,2021,4,2,Sexta
3075,3205,4,47,2021-04-30 18:42:32,Cancelado,Loja Física,183.51,0.0,Loja Campinas,Física,Campinas,SP,9379,105,1,99.99,58.07,71003,Roteador TP-Link TL-WR949N 450Mbps 3 Antenas,23,Roteadores,Redes,99.99,41.92,41.92,2021,4,2,Sexta
5001,679,3,37,2021-04-30 18:42:32,Cancelado,Loja Física,715.21,0.0,Loja Santo André,Física,Santo André,SP,15273,99,1,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,66.99,21.89,32.68,2021,4,2,Sexta
5001,679,3,37,2021-04-30 18:42:32,Cancelado,Loja Física,715.21,0.0,Loja Santo André,Física,Santo André,SP,15274,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2021,4,2,Sexta
5001,679,3,37,2021-04-30 18:42:32,Cancelado,Loja Física,715.21,0.0,Loja Santo André,Física,Santo André,SP,15275,99,3,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,200.97,65.67,32.68,2021,4,2,Sexta
17165,1111,3,40,2021-04-30 18:42:32,Cancelado,Loja Física,187.21,0.0,Loja Santo André,Física,Santo André,SP,51886,77,1,189.99,107.0,61003,Teclado Gamer USB Redragon S136 Inglês Preto,27,Teclados,Periféricos,189.99,82.99,43.68,2021,4,2,Sexta
22184,750,4,46,2021-05-01 18:42:32,Cancelado,Loja Física,665.74,0.0,Loja Campinas,Física,Campinas,SP,67267,124,5,39.99,22.21,73004,Cartão Micro SD 32GB Sandisk Class 10 Ultra 80MB/s,4,Armazenamento Portátil,Armazenamento Portátil,199.95,88.9,44.46,2021,5,2,Sábado
22184,750,4,46,2021-05-01 18:42:32,Cancelado,Loja Física,665.74,0.0,Loja Campinas,Física,Campinas,SP,67268,137,5,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,199.95,86.0,43.01,2021,5,2,Sábado
22184,750,4,46,2021-05-01 18:42:32,Cancelado,Loja Física,665.74,0.0,Loja Campinas,Física,Campinas,SP,67269,96,1,189.99,107.66,70004,Toner HP CF217A LaserJet M102W Preto ~1600 pgs,30,Toners e Cartuchos,Impressão,189.99,82.33,43.33,2021,5,2,Sábado
22184,750,4,46,2021-05-01 18:42:32,Cancelado,Loja Física,665.74,0.0,Loja Campinas,Física,Campinas,SP,67270,120,4,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,79.96,34.96,43.72,2021,5,2,Sábado
24256,748,5,59,2021-05-01 18:42:32,Cancelado,Loja Física,541.78,0.0,Loja BH Centro,Física,Belo Horizonte,MG,73576,51,1,539.99,325.84,53003,Fonte de Alimentação 650W Corsair CV650 80 Plus Bronze,10,Fontes de Alimentação,Hardware,539.99,214.15,39.66,2021,5,2,Sábado
42491,3090,5,55,2021-05-02 18:42:32,Cancelado,Loja Física,366.45,0.0,Loja BH Centro,Física,Belo Horizonte,MG,128923,106,3,89.99,49.52,71004,Switch 5P Mercusys MS105G Gigabit Desktop,24,Switches,Redes,269.97,121.41,44.97,2021,5,2,Domingo
42491,3090,5,55,2021-05-02 18:42:32,Cancelado,Loja Física,366.45,0.0,Loja BH Centro,Física,Belo Horizonte,MG,128924,105,1,99.99,58.07,71003,Roteador TP-Link TL-WR949N 450Mbps 3 Antenas,23,Roteadores,Redes,99.99,41.92,41.92,2021,5,2,Domingo
44310,3435,2,25,2021-05-02 18:42:32,Cancelado,Loja Física,515.72,0.0,Loja Paulista,Física,São Paulo,SP,134322,116,4,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,139.96,51.12,36.52,2021,5,2,Domingo
44310,3435,2,25,2021-05-02 18:42:32,Cancelado,Loja Física,515.72,0.0,Loja Paulista,Física,São Paulo,SP,134323,116,5,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,174.95,63.9,36.52,2021,5,2,Domingo
44310,3435,2,25,2021-05-02 18:42:32,Cancelado,Loja Física,515.72,0.0,Loja Paulista,Física,São Paulo,SP,134324,99,3,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,200.97,65.67,32.68,2021,5,2,Domingo
44654,1828,2,24,2021-05-02 18:42:32,Cancelado,Loja Física,498.15,0.0,Loja Paulista,Física,São Paulo,SP,135357,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2021,5,2,Domingo
44654,1828,2,24,2021-05-02 18:42:32,Cancelado,Loja Física,498.15,0.0,Loja Paulista,Física,São Paulo,SP,135358,115,1,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,39.99,14.5,36.26,2021,5,2,Domingo
23927,2144,4,41,2021-05-03 18:42:32,Cancelado,Loja Física,332.07,0.0,Loja Campinas,Física,Campinas,SP,72568,1,1,84.99,49.55,258109,Placa de Vídeo 4GB RX550 Star DDR5 AMD,20,Placas de Vídeo,Hardware,84.99,35.44,41.7,2021,5,2,Segunda
23927,2144,4,41,2021-05-03 18:42:32,Cancelado,Loja Física,332.07,0.0,Loja Campinas,Física,Campinas,SP,72569,122,5,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,249.95,89.8,35.93,2021,5,2,Segunda
39385,3201,3,34,2021-05-03 18:42:32,Cancelado,Loja Física,1184.36,0.0,Loja Santo André,Física,Santo André,SP,119533,116,1,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,34.99,12.78,36.52,2021,5,2,Segunda
39385,3201,3,34,2021-05-03 18:42:32,Cancelado,Loja Física,1184.36,0.0,Loja Santo André,Física,Santo André,SP,119534,149,2,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,93.98,33.5,35.65,2021,5,2,Segunda
39385,3201,3,34,2021-05-03 18:42:32,Cancelado,Loja Física,1184.36,0.0,Loja Santo André,Física,Santo André,SP,119535,133,1,489.99,306.88,75002,Leitor Código de Barras CCD Honeywell 3800R USB Óptico,5,Automação Comercial,Automação Comercial,489.99,183.11,37.37,2021,5,2,Segunda
39385,3201,3,34,2021-05-03 18:42:32,Cancelado,Loja Física,1184.36,0.0,Loja Santo André,Física,Santo André,SP,119536,9,1,573.99,321.87,256665,Placa de Vídeo 4GB GTX960 Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,573.99,252.12,43.92,2021,5,2,Segunda
33940,2146,3,39,2021-05-04 18:42:32,Cancelado,Loja Física,1613.13,0.0,Loja Santo André,Física,Santo André,SP,103040,129,1,665.99,407.27,74003,Nobreak 1200VA APC BVG1200I-MSX Easy 230V,17,Nobreaks e UPS,Energia,665.99,258.72,38.85,2021,5,2,Terça
33940,2146,3,39,2021-05-04 18:42:32,Cancelado,Loja Física,1613.13,0.0,Loja Santo André,Física,Santo André,SP,103041,123,1,89.99,59.59,73003,Pen Drive 128GB Kingston DataTraveler USB 3.2,4,Armazenamento Portátil,Armazenamento Portátil,89.99,30.4,33.78,2021,5,2,Terça
33940,2146,3,39,2021-05-04 18:42:32,Cancelado,Loja Física,1613.13,0.0,Loja Santo André,Física,Santo André,SP,103042,8,1,457.99,277.03,256664,Placa de Vídeo 4GB GTX750Ti Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,457.99,180.96,39.51,2021,5,2,Terça
33940,2146,3,39,2021-05-04 18:42:32,Cancelado,Loja Física,1613.13,0.0,Loja Santo André,Física,Santo André,SP,103043,2,2,196.99,130.53,256659,Placa de Vídeo 2GB GT610 Keepdata DDR3 64Bits HDMI/DVI/VGA,20,Placas de Vídeo,Hardware,393.98,132.92,33.74,2021,5,2,Terça
40122,2332,1,20,2021-05-04 18:42:32,Cancelado,Site,2172.27,0.0,CD Osasco,Online,Osasco,SP,121813,114,3,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,74.97,31.92,42.58,2021,5,2,Terça
40122,2332,1,20,2021-05-04 18:42:32,Cancelado,Site,2172.27,0.0,CD Osasco,Online,Osasco,SP,121814,13,1,1862.99,1006.79,70578,Placa de Vídeo 8GB RX7600 Biostar Ultimate OC Gaming,20,Placas de Vídeo,Hardware,1862.99,856.2,45.96,2021,5,2,Terça
40122,2332,1,20,2021-05-04 18:42:32,Cancelado,Site,2172.27,0.0,CD Osasco,Online,Osasco,SP,121815,56,1,229.99,127.24,54001,Cooler DeepCool AK400 LGA1700/AM5 120mm,22,Refrigeração,Hardware,229.99,102.75,44.68,2021,5,2,Terça
46839,819,4,45,2021-05-04 18:42:32,Cancelado,Loja Física,1040.64,0.0,Loja Campinas,Física,Campinas,SP,142025,114,3,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,74.97,31.92,42.58,2021,5,2,Terça
46839,819,4,45,2021-05-04 18:42:32,Cancelado,Loja Física,1040.64,0.0,Loja Campinas,Física,Campinas,SP,142026,122,1,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,49.99,17.96,35.93,2021,5,2,Terça
46839,819,4,45,2021-05-04 18:42:32,Cancelado,Loja Física,1040.64,0.0,Loja Campinas,Física,Campinas,SP,142027,7,1,378.99,244.38,258771,Placa de Vídeo 4GB GTX750 Star DDR5 128Bits,20,Placas de Vídeo,Hardware,378.99,134.61,35.52,2021,5,2,Terça
46839,819,4,45,2021-05-04 18:42:32,Cancelado,Loja Física,1040.64,0.0,Loja Campinas,Física,Campinas,SP,142028,80,1,549.99,341.77,62001,"Monitor 17"" FTX MT17V1 Touch Capacitivo VGA/HDMI",15,Monitores,Periféricos,549.99,208.22,37.86,2021,5,2,Terça
3412,2599,6,78,2021-05-05 18:42:32,Cancelado,WhatsApp,161.84,0.0,Escritório Central,Online,São Paulo,SP,10474,137,4,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,159.96,68.8,43.01,2021,5,2,Quarta
42148,1750,4,45,2021-05-05 18:42:32,Cancelado,Loja Física,24.68,0.0,Loja Campinas,Física,Campinas,SP,127932,114,1,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,24.99,10.64,42.58,2021,5,2,Quarta
27047,2113,4,42,2021-05-06 18:42:32,Cancelado,Loja Física,1451.49,0.0,Loja Campinas,Física,Campinas,SP,82142,8,1,457.99,277.03,256664,Placa de Vídeo 4GB GTX750Ti Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,457.99,180.96,39.51,2021,5,2,Quinta
27047,2113,4,42,2021-05-06 18:42:32,Cancelado,Loja Física,1451.49,0.0,Loja Campinas,Física,Campinas,SP,82143,133,1,489.99,306.88,75002,Leitor Código de Barras CCD Honeywell 3800R USB Óptico,5,Automação Comercial,Automação Comercial,489.99,183.11,37.37,2021,5,2,Quinta
27047,2113,4,42,2021-05-06 18:42:32,Cancelado,Loja Física,1451.49,0.0,Loja Campinas,Física,Campinas,SP,82144,109,2,128.99,69.14,71007,Adaptador USB Wi-Fi TP-Link Archer T3U Nano AC1300,1,Adaptadores Wi-Fi,Redes,257.98,119.7,46.4,2021,5,2,Quinta
27047,2113,4,42,2021-05-06 18:42:32,Cancelado,Loja Física,1451.49,0.0,Loja Campinas,Física,Campinas,SP,82145,119,3,89.99,47.65,72006,Hub USB 3.0 7 Portas Multilaser GA181,7,Cabos e Adaptadores,Cabos e Adaptadores,269.97,127.02,47.05,2021,5,2,Quinta
8828,2396,3,39,2021-05-07 18:42:32,Cancelado,Loja Física,1107.81,0.0,Loja Santo André,Física,Santo André,SP,26872,121,4,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,111.96,49.12,43.87,2021,5,2,Sexta
8828,2396,3,39,2021-05-07 18:42:32,Cancelado,Loja Física,1107.81,0.0,Loja Santo André,Física,Santo André,SP,26873,144,1,899.99,595.34,78001,Telefone IP Intelbras TIP 435i Colorido Wi-Fi,28,Telefonia e VoIP,Telefonia e VoIP,899.99,304.65,33.85,2021,5,2,Sexta
8828,2396,3,39,2021-05-07 18:42:32,Cancelado,Loja Física,1107.81,0.0,Loja Santo André,Física,Santo André,SP,26874,100,1,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,66.99,31.91,47.63,2021,5,2,Sexta
8828,2396,3,39,2021-05-07 18:42:32,Cancelado,Loja Física,1107.81,0.0,Loja Santo André,Física,Santo André,SP,26875,115,1,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,39.99,14.5,36.26,2021,5,2,Sexta
8836,3243,6,66,2021-05-07 18:42:32,Cancelado,Site,189.22,0.0,Escritório Central,Online,São Paulo,SP,26890,123,1,89.99,59.59,73003,Pen Drive 128GB Kingston DataTraveler USB 3.2,4,Armazenamento Portátil,Armazenamento Portátil,89.99,30.4,33.78,2021,5,2,Sexta
8836,3243,6,66,2021-05-07 18:42:32,Cancelado,Site,189.22,0.0,Escritório Central,Online,São Paulo,SP,26891,120,5,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.95,43.7,43.72,2021,5,2,Sexta
14449,2822,1,4,2021-05-07 18:42:32,Cancelado,Site,467.84,0.0,CD Osasco,Online,Osasco,SP,43922,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2021,5,2,Sexta
33054,570,2,27,2021-05-08 18:42:32,Cancelado,Loja Física,912.99,0.0,Loja Paulista,Física,São Paulo,SP,100349,144,1,899.99,595.34,78001,Telefone IP Intelbras TIP 435i Colorido Wi-Fi,28,Telefonia e VoIP,Telefonia e VoIP,899.99,304.65,33.85,2021,5,2,Sábado
36354,2545,3,34,2021-05-08 18:42:32,Cancelado,Loja Física,1660.95,0.0,Loja Santo André,Física,Santo André,SP,110360,36,1,749.99,407.55,51003,Memória DDR4 32GB Corsair Vengeance 3600MHz CMK32GX4M2D,14,Memória RAM,Hardware,749.99,342.44,45.66,2021,5,2,Sábado
36354,2545,3,34,2021-05-08 18:42:32,Cancelado,Loja Física,1660.95,0.0,Loja Santo André,Física,Santo André,SP,110361,119,1,89.99,47.65,72006,Hub USB 3.0 7 Portas Multilaser GA181,7,Cabos e Adaptadores,Cabos e Adaptadores,89.99,42.34,47.05,2021,5,2,Sábado
36354,2545,3,34,2021-05-08 18:42:32,Cancelado,Loja Física,1660.95,0.0,Loja Santo André,Física,Santo André,SP,110362,11,1,830.99,533.01,51006,Placa de Vídeo 8GB RX580 Keepdata DDR5 Dragonfly Gaming,20,Placas de Vídeo,Hardware,830.99,297.98,35.86,2021,5,2,Sábado
46716,3035,4,44,2021-05-08 18:42:32,Cancelado,Loja Física,39.7,0.0,Loja Campinas,Física,Campinas,SP,141602,73,2,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,39.98,16.74,41.87,2021,5,2,Sábado
15616,728,5,55,2021-05-09 18:42:32,Cancelado,Loja Física,722.94,0.0,Loja BH Centro,Física,Belo Horizonte,MG,47350,61,5,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,249.95,82.4,32.97,2021,5,2,Domingo
15616,728,5,55,2021-05-09 18:42:32,Cancelado,Loja Física,722.94,0.0,Loja BH Centro,Física,Belo Horizonte,MG,47351,45,1,489.99,330.94,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,3,Armazenamento,Hardware,489.99,159.05,32.46,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49787,31,1,989.99,599.01,50004,Processador Intel LGA1700 Core i5-12400F 2.5GHz Box,21,Processadores,Hardware,989.99,390.98,39.49,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49788,101,8,55.99,29.41,70009,Tinta HP GT53 Black 1VV22AL 90ml,29,Tintas,Impressão,447.92,212.64,47.47,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49789,126,4,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,359.96,138.6,38.5,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49790,144,2,899.99,595.34,78001,Telefone IP Intelbras TIP 435i Colorido Wi-Fi,28,Telefonia e VoIP,Telefonia e VoIP,1799.98,609.3,33.85,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49791,121,11,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,307.89,135.08,43.87,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49792,48,4,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,2999.96,1289.8,42.99,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49793,153,10,252.99,132.87,80003,Ventilador FTX Brisa 3 Vel FS-40MF de Pé 60W 220V,9,Eletrodomésticos,Eletrodomésticos,2529.9,1201.2,47.48,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49794,72,10,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,299.9,130.7,43.58,2021,5,2,Domingo
16449,304,2,27,2021-05-09 18:42:32,Cancelado,Loja Física,8713.6,175.14,Loja Paulista,Física,São Paulo,SP,49795,1,3,84.99,49.55,258109,Placa de Vídeo 4GB RX550 Star DDR5 AMD,20,Placas de Vídeo,Hardware,254.97,106.32,41.7,2021,5,2,Domingo
28376,2870,4,47,2021-05-10 18:42:32,Cancelado,Loja Física,1013.62,0.0,Loja Campinas,Física,Campinas,SP,86077,86,3,299.99,174.91,63002,Webcam Logitech C310 HD 720p USB,31,Webcams,Periféricos,899.97,375.24,41.69,2021,5,2,Segunda
28376,2870,4,47,2021-05-10 18:42:32,Cancelado,Loja Física,1013.62,0.0,Loja Campinas,Física,Campinas,SP,86078,100,2,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,133.98,63.82,47.63,2021,5,2,Segunda
29730,2862,2,21,2021-05-11 18:42:32,Cancelado,Loja Física,630.95,0.0,Loja Paulista,Física,São Paulo,SP,90183,110,1,59.99,33.27,71008,Adaptador USB Wi-Fi TP-Link Archer T2U Mini AC600,1,Adaptadores Wi-Fi,Redes,59.99,26.72,44.54,2021,5,2,Terça
29730,2862,2,21,2021-05-11 18:42:32,Cancelado,Loja Física,630.95,0.0,Loja Paulista,Física,São Paulo,SP,90184,110,2,59.99,33.27,71008,Adaptador USB Wi-Fi TP-Link Archer T2U Mini AC600,1,Adaptadores Wi-Fi,Redes,119.98,53.44,44.54,2021,5,2,Terça
29730,2862,2,21,2021-05-11 18:42:32,Cancelado,Loja Física,630.95,0.0,Loja Paulista,Física,São Paulo,SP,90185,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2021,5,2,Terça
39077,1313,5,53,2021-05-11 18:42:32,Cancelado,Loja Física,739.72,0.0,Loja BH Centro,Física,Belo Horizonte,MG,118618,150,3,139.99,83.82,79005,"Suporte para Monitor FTX FTX46-C012E 17""-32"" 9kg",25,TVs e Displays,TVs e Displays,419.97,168.51,40.12,2021,5,2,Terça
39077,1313,5,53,2021-05-11 18:42:32,Cancelado,Loja Física,739.72,0.0,Loja BH Centro,Física,Belo Horizonte,MG,118619,72,1,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,29.99,13.07,43.58,2021,5,2,Terça
39077,1313,5,53,2021-05-11 18:42:32,Cancelado,Loja Física,739.72,0.0,Loja BH Centro,Física,Belo Horizonte,MG,118620,74,2,149.99,87.35,60008,Kit Teclado e Mouse USB Logitech MK120 Espanhol,16,Mouses,Periféricos,299.98,125.28,41.76,2021,5,2,Terça
40827,804,6,70,2021-05-11 18:42:32,Cancelado,WhatsApp,3107.2,0.0,Escritório Central,Online,São Paulo,SP,123988,122,3,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,149.97,53.88,35.93,2021,5,2,Terça
40827,804,6,70,2021-05-11 18:42:32,Cancelado,WhatsApp,3107.2,0.0,Escritório Central,Online,São Paulo,SP,123989,23,1,2779.99,1830.33,67461,Placa de Vídeo 8GB RTX5060Ti Galax 1-Click OC Classic,20,Placas de Vídeo,Hardware,2779.99,949.66,34.16,2021,5,2,Terça
40827,804,6,70,2021-05-11 18:42:32,Cancelado,WhatsApp,3107.2,0.0,Escritório Central,Online,São Paulo,SP,123990,124,5,39.99,22.21,73004,Cartão Micro SD 32GB Sandisk Class 10 Ultra 80MB/s,4,Armazenamento Portátil,Armazenamento Portátil,199.95,88.9,44.46,2021,5,2,Terça
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,293,77,5,189.99,107.0,61003,Teclado Gamer USB Redragon S136 Inglês Preto,27,Teclados,Periféricos,949.95,414.95,43.68,2021,5,2,Quarta
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,294,113,8,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,399.92,165.44,41.37,2021,5,2,Quarta
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,295,112,19,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,550.81,249.66,45.33,2021,5,2,Quarta
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,296,50,3,449.99,302.37,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,10,Fontes de Alimentação,Hardware,1349.97,442.86,32.81,2021,5,2,Quarta
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,297,24,1,2697.99,1579.13,83246,Placa de Vídeo 8GB RTX5060Ti Zotac Twin Edge,20,Placas de Vídeo,Hardware,2697.99,1118.86,41.47,2021,5,2,Quarta
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,298,73,16,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,319.84,133.92,41.87,2021,5,2,Quarta
91,1973,5,60,2021-05-12 18:42:32,Cancelado,Loja Física,6332.94,68.98,Loja BH Centro,Física,Belo Horizonte,MG,299,39,2,419.99,225.25,51007,Memória SO-DIMM DDR4 16GB Crucial 3200MHz CT16G4SFRA32A,14,Memória RAM,Hardware,839.98,389.48,46.37,2021,5,2,Quarta
49382,2470,5,58,2021-05-12 18:42:32,Cancelado,Loja Física,213.92,0.0,Loja BH Centro,Física,Belo Horizonte,MG,149792,115,2,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,79.98,29.0,36.26,2021,5,2,Quarta
49382,2470,5,58,2021-05-12 18:42:32,Cancelado,Loja Física,213.92,0.0,Loja BH Centro,Física,Belo Horizonte,MG,149793,121,5,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,139.95,61.4,43.87,2021,5,2,Quarta
9085,2466,5,55,2021-05-13 18:42:32,Cancelado,Loja Física,1724.02,0.0,Loja BH Centro,Física,Belo Horizonte,MG,27642,60,1,1399.99,851.8,54005,Water Cooler NZXT Kraken 360 RGB,22,Refrigeração,Hardware,1399.99,548.19,39.16,2021,5,2,Quinta
9085,2466,5,55,2021-05-13 18:42:32,Cancelado,Loja Física,1724.02,0.0,Loja BH Centro,Física,Belo Horizonte,MG,27643,137,2,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,79.98,34.4,43.01,2021,5,2,Quinta
9085,2466,5,55,2021-05-13 18:42:32,Cancelado,Loja Física,1724.02,0.0,Loja BH Centro,Física,Belo Horizonte,MG,27644,125,3,59.99,39.33,73005,Cartão Micro SD 64GB Kingston Neo 95MB/s C10,4,Armazenamento Portátil,Armazenamento Portátil,179.97,61.98,34.44,2021,5,2,Quinta
9085,2466,5,55,2021-05-13 18:42:32,Cancelado,Loja Física,1724.02,0.0,Loja BH Centro,Física,Belo Horizonte,MG,27645,121,2,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,55.98,24.56,43.87,2021,5,2,Quinta
